phone_number,status
7168751706,Inactive
8673213906,Inactive
7431555833,Active
7266503388,Active
9315613602,Active
7496791170,Inactive
9547231647,Inactive
7831611236,Active
8505591630,Active
6146973330,Active
7219877349,Active
8222572360,Inactive
9646921499,Active
7417327736,Inactive
9485240051,Active
6364598980,Active
9645133712,Inactive
8426707252,Active
9659733846,Active
7000994530,Inactive
6692265719,Inactive
7558333799,Inactive
6730570454,Active
9710672614,Active
7480771954,Inactive
8033712761,Inactive
9066509142,Inactive
6664926379,Active
9266856432,Active
9305218324,Active
6696089590,Active
6967409442,Inactive
9327970743,Active
6897467452,Inactive
9119781979,Inactive
6437491054,Inactive
8292286561,Inactive
7627556147,Inactive
6450431637,Inactive
6952588074,Inactive
8773096375,Active
8157286106,Inactive
7850689684,Active
6245647967,Active
8098021137,Active
8822082039,Inactive
8998916738,Active
9379230184,Active
9720870653,Inactive
7567123390,Inactive
9801052619,Active
9681536609,Inactive
7473516303,Inactive
8829369817,Inactive
6475040835,Active
9589475885,Inactive
8821733718,Active
7351946339,Inactive
9089084240,Inactive
8989115269,Active
8155313230,Inactive
6081216069,Active
7163995724,Inactive
7339766859,Inactive
8598991037,Active
9698988018,Active
6752668774,Inactive
7541508650,Active
8705143178,Active
8929750263,Inactive
8496856025,Inactive
8881867825,Inactive
6172093691,Active
8132498843,Active
6237828228,Active
6203477773,Active
6469020523,Active
7618912420,Inactive
7898312370,Inactive
6035146588,Inactive
7975761790,Inactive
7715320143,Active
8256335330,Inactive
9878589522,Active
6545598849,Inactive
8738543973,Inactive
7450730561,Active
8196878810,Inactive
7002555861,Inactive
9618541236,Active
9439781921,Active
6932797172,Inactive
8386294145,Active
7804176066,Active
8180065895,Inactive
8106493679,Inactive
6507812423,Active
8369131993,Inactive
9065485274,Inactive
9606243651,Active
9350086955,Inactive
8007443260,Active
7434018685,Active
6204834330,Inactive
9662346004,Inactive
6859189136,Active
6355366129,Inactive
7768000186,Active
7030137207,Active
6543278769,Inactive
8685974832,Inactive
7105214019,Active
9568903501,Active
8985469066,Inactive
7625363165,Inactive
9475246856,Inactive
8479188801,Active
7846276893,Active
9823004438,Active
7232452227,Active
7067393872,Inactive
8102314630,Inactive
7773750620,Active
8552251120,Active
7215928441,Active
6085391587,Inactive
8320488555,Active
6762892972,Inactive
6804558549,Inactive
6501909454,Active
6987658445,Inactive
9139937108,Active
9806243974,Active
7234211536,Inactive
6744517829,Inactive
9306476287,Inactive
7012165266,Inactive
9367535016,Inactive
8403768368,Active
6616539391,Active
6015290079,Active
7191816533,Active
7503451069,Inactive
8798134181,Inactive
9756063360,Active
9567421231,Active
6876048601,Inactive
8536877560,Inactive
7942562094,Active
7825657203,Active
7331910417,Active
8648800855,Active
6109993055,Inactive
8012943455,Inactive
7720757302,Inactive
7661496291,Inactive
8520339521,Active
9589150712,Active
9444817036,Inactive
9061428696,Inactive
9698564770,Active
8038172703,Active
6300827942,Active
6666952535,Active
8037991500,Inactive
8210314301,Active
7285970454,Inactive
9245173165,Active
8281764833,Active
8765817832,Inactive
8212406117,Active
8335858676,Inactive
6688817709,Inactive
8258212718,Inactive
8337174021,Active
6727757226,Active
6166799894,Inactive
8555081189,Inactive
8971957832,Inactive
7046144845,Active
9927863846,Active
7053476169,Inactive
7331342633,Active
8078287655,Inactive
9647188085,Active
9744191595,Inactive
7515084168,Active
8893621737,Active
7000885870,Inactive
9166043819,Active
6871539858,Inactive
7455105116,Active
8512815443,Active
7739970276,Inactive
8646987112,Active
8246704595,Inactive
9391717669,Inactive
7016064126,Inactive
9115558763,Active
9740981406,Active
7828810595,Inactive
6566815471,Inactive
7769878194,Inactive
6070729882,Active
6583879217,Active
8889692018,Active
9563474386,Inactive
8180911294,Inactive
7430026070,Inactive
6900386450,Inactive
6485029860,Active
9916047461,Active
6354675393,Active
6114192891,Active
6486457035,Active
7185187668,Inactive
7046365018,Active
9513111177,Active
7738180184,Inactive
7514604236,Inactive
8906898806,Active
7070802278,Inactive
6403333074,Inactive
6014685035,Active
9455746985,Active
6106670158,Inactive
7649236114,Active
6487197080,Active
9177097126,Active
8991563175,Inactive
6953757148,Inactive
6690317478,Active
7575756923,Active
6938533306,Inactive
6666077853,Active
7114379540,Active
7281520087,Inactive
9074792421,Inactive
8868287264,Inactive
6902670799,Active
9707544357,Inactive
9147187838,Inactive
7067368900,Inactive
6978997143,Inactive
7953454323,Inactive
7587982530,Active
9841147330,Active
9877364873,Active
7168477919,Inactive
8125737798,Inactive
8128876775,Inactive
8176374714,Active
6943144351,Inactive
8766622569,Active
7991017141,Active
8766389191,Inactive
7419680506,Active
9116188434,Active
9695311227,Active
7936211679,Inactive
8959806200,Active
7040093362,Inactive
9898146567,Inactive
8865662514,Active
8924849341,Active
7289177636,Inactive
9194043725,Active
7393856601,Active
9710177065,Active
7398300481,Inactive
7929692375,Inactive
6724725891,Active
6202180876,Active
7749857447,Inactive
7693416077,Active
6236814165,Inactive
9160407275,Active
7792439129,Inactive
7721265848,Inactive
8606235482,Inactive
6041063194,Inactive
7720003062,Active
9432391572,Inactive
9403168530,Inactive
9091279419,Active
9500937157,Inactive
6576981226,Inactive
9616346059,Active
8158837855,Inactive
9309829651,Inactive
7404475571,Active
9215972294,Active
9454284481,Inactive
6176862496,Inactive
9741362111,Active
7013000355,Inactive
9476512261,Inactive
9673173703,Active
7426570051,Inactive
8437305998,Active
6590734081,Inactive
7546365945,Active
9589853780,Active
6250188358,Active
8894806013,Inactive
6567948766,Inactive
7135431401,Inactive
7444412466,Active
6758685991,Inactive
6717058924,Active
8021979058,Active
7607616654,Inactive
9689055741,Inactive
6902295516,Active
9751706403,Active
9974371185,Inactive
8707086168,Active
8789725501,Active
6353629258,Active
9613988226,Active
6197506470,Active
6564414959,Inactive
6451980443,Active
6819757731,Inactive
9932787994,Active
8497844503,Inactive
7392508022,Inactive
7211027374,Inactive
6709401824,Active
6372791303,Active
8393585126,Inactive
9746055312,Inactive
8609521522,Active
8592929963,Active
7095433458,Active
8742763826,Inactive
8563047195,Active
6579278725,Inactive
7890283407,Active
8439088604,Active
9060071019,Active
9980620289,Active
6477979103,Active
8441500816,Active
8749730332,Inactive
7240533751,Active
6533819023,Inactive
7848932024,Inactive
8261314909,Inactive
6119649668,Active
7573408965,Active
7386459542,Active
7189116455,Active
7247719066,Active
9926912954,Inactive
8789012269,Active
8211152555,Inactive
6073765302,Active
7853935894,Active
7470515515,Inactive
6401105308,Inactive
8935967881,Inactive
9835857757,Active
6902633961,Inactive
6208410350,Active
9452179168,Active
8443076243,Active
9177205434,Inactive
7493229105,Active
7506325913,Active
6153638383,Inactive
9686994695,Inactive
9376900774,Inactive
6386908745,Inactive
6761996069,Active
9412635482,Active
7832135338,Inactive
8992741003,Inactive
8929451259,Inactive
7833475688,Inactive
6328663889,Inactive
7766217202,Active
9253292685,Inactive
8742641302,Inactive
9682031446,Active
9182808766,Active
9449078483,Inactive
7036935475,Active
6280357513,Inactive
8078360414,Inactive
7615239708,Inactive
8004032006,Active
6849173380,Inactive
9754172391,Active
6084613379,Inactive
7518014959,Inactive
7002948141,Inactive
6004891623,Inactive
6205850599,Inactive
9019804781,Active
7604281051,Active
8279917604,Active
9772360417,Active
9228378641,Inactive
8123640202,Active
8774597824,Inactive
8550246078,Active
6533504354,Active
7235038482,Active
7316471475,Inactive
8398501306,Active
6159912525,Active
8568639840,Active
9087113499,Active
9594175772,Inactive
8545208648,Inactive
9843527218,Active
6542308443,Active
8448829309,Active
6515102311,Inactive
7848274976,Active
7593759619,Inactive
6602654231,Inactive
9743222495,Active
9099220518,Active
6064277281,Active
6949868452,Active
7238603769,Inactive
6881741478,Active
9592032783,Active
8769208350,Active
6560961644,Active
7856279739,Inactive
7602299007,Inactive
9664074526,Active
7177411100,Inactive
8674367875,Active
9603900562,Inactive
9889875251,Inactive
8813618998,Active
8091549669,Active
8128168504,Active
6186679290,Inactive
8141067263,Active
6197815277,Inactive
8080494760,Inactive
9604362756,Active
9995140916,Active
9568279170,Inactive
6394139909,Inactive
9632085843,Active
9118948252,Inactive
9598534345,Active
8801950048,Inactive
8820899826,Active
7776112013,Inactive
9125897102,Inactive
9140032227,Active
8447774750,Inactive
6621122759,Active
9142689754,Active
8554545049,Inactive
7079072311,Inactive
8702949856,Active
6431124852,Active
8049051981,Inactive
9720421052,Inactive
9252877948,Active
6500739475,Inactive
8863818999,Inactive
8332757853,Inactive
9058373077,Active
9105422018,Active
8899719860,Inactive
9289312976,Inactive
8171788307,Active
8481828358,Inactive
9918775881,Inactive
6263164025,Inactive
9397509050,Inactive
6208398043,Inactive
7685084156,Inactive
6319379407,Active
6794716482,Inactive
8465048748,Inactive
7832865806,Inactive
9051206188,Inactive
8682163109,Inactive
9824234226,Active
9788886792,Active
7686296557,Inactive
8443079720,Active
8265573416,Active
9122924528,Active
7033091466,Inactive
6291222040,Inactive
6723788420,Inactive
8283609208,Active
8289475646,Inactive
9551170106,Inactive
6697338138,Inactive
8797449158,Inactive
7723271169,Active
7273456244,Active
9048457266,Active
7330370124,Inactive
8926701147,Active
8253082900,Inactive
7072426650,Active
6607205330,Active
6408898623,Active
7893350052,Active
6363082748,Inactive
7362262647,Inactive
6756358458,Inactive
8035228141,Active
6326450778,Active
8814762382,Active
6194141390,Active
6370512672,Active
8603269481,Active
7787854776,Active
6526719672,Inactive
7822325647,Inactive
6335364612,Active
7542865165,Active
8986694607,Inactive
8761475572,Inactive
7000020367,Active
6935329092,Inactive
8791536624,Active
7266204249,Active
7306480101,Inactive
9891440806,Active
9586734656,Active
7912001424,Active
6352846626,Inactive
7750225437,Inactive
9743089709,Inactive
9977206900,Inactive
9713132629,Inactive
8236912359,Inactive
6201830707,Inactive
8706742296,Inactive
8379254673,Active
9493070182,Active
6898950949,Active
7545763448,Active
9910586514,Inactive
6082136899,Inactive
6887883639,Active
9653279389,Active
7983145823,Active
7812680691,Active
9041655007,Inactive
6309851430,Active
8402689118,Inactive
9299491410,Inactive
8053263826,Active
8207546334,Inactive
9822793269,Inactive
7631760874,Active
6420971745,Active
9784217802,Inactive
8545347432,Active
8743595344,Inactive
7178329280,Active
9322211482,Active
7863394296,Inactive
6563105863,Inactive
9204983519,Active
8642488604,Inactive
8919322347,Inactive
7984021258,Inactive
8839283858,Inactive
7076254211,Inactive
9841008057,Active
8160609883,Active
6613958798,Inactive
8619399684,Inactive
8922818638,Active
8769020583,Inactive
7027679382,Active
7776755322,Inactive
9261376012,Inactive
8854119583,Active
6167236847,Active
8614162683,Active
6447886319,Active
8230731141,Inactive
8642034992,Inactive
7308859474,Inactive
7037265029,Active
6612893171,Active
6674411347,Active
9730369588,Inactive
8853883416,Inactive
7975881962,Inactive
8033154898,Inactive
6700483965,Active
7234689026,Inactive
7775173483,Active
8523070283,Active
9499991089,Active
7806660414,Active
7844539357,Inactive
8749358651,Inactive
8168212313,Inactive
7601744272,Inactive
7398057333,Inactive
9797376571,Inactive
7863043904,Inactive
8358022377,Active
6056012300,Inactive
9776737768,Active
6617133451,Active
8196099919,Active
7654357537,Active
8059008962,Inactive
8070355530,Inactive
9529168387,Active
6943378081,Active
8268061691,Inactive
7955725265,Inactive
6150919732,Active
6341351051,Inactive
6731590036,Inactive
9551827531,Active
9755943363,Inactive
8544915059,Inactive
7631160493,Inactive
8811986164,Active
6401816447,Active
6981836546,Active
7870428220,Active
8938172319,Active
6858472277,Active
9018735264,Active
7702799366,Active
6420387868,Inactive
6856292199,Inactive
6421495580,Inactive
6270854755,Active
6530660666,Active
6373754970,Inactive
8368845829,Inactive
6266066459,Inactive
7979101096,Active
6850374956,Inactive
7197542189,Active
6837562749,Active
8221247572,Inactive
6894905370,Inactive
6932140870,Active
8596105781,Inactive
6120935253,Inactive
7708348477,Active
9436644362,Inactive
6274483481,Inactive
6765663360,Active
8909011713,Inactive
8378796405,Inactive
6178449469,Active
8896577065,Active
8390829122,Active
9408644092,Inactive
6668624854,Active
6597520574,Inactive
6564692064,Inactive
7048061218,Active
8931090148,Active
6586177358,Inactive
9766407283,Inactive
7553086709,Active
8467640618,Inactive
7576025177,Active
9507916919,Active
8369623412,Active
9428553586,Active
9960713882,Active
8088194580,Inactive
9482406821,Active
7054127927,Active
6283352167,Active
6673437437,Active
7790351412,Inactive
7336279721,Inactive
9649984580,Active
9745734429,Inactive
7364307610,Inactive
8551533878,Active
7295069660,Inactive
9715011607,Inactive
6861632033,Active
8008400572,Active
